Date,Open,High,Low,Close,Volume
18-Aug-11,52.98,53.24,51.62,52.29,212858289
17-Aug-11,54.62,54.93,54.00,54.35,110514943
16-Aug-11,54.50,54.77,53.72,54.35,124722122
15-Aug-11,54.23,55.00,54.01,54.77,115135468
12-Aug-11,54.00,54.23,53.46,53.86,132243405
11-Aug-11,52.93,53.64,52.10,53.39,185491110
10-Aug-11,53.02,53.52,51.79,51.96,219662296
9-Aug-11,51.61,53.52,50.71,53.43,270645704
8-Aug-11,51.67,52.54,50.43,50.46,285951204
5-Aug-11,54.35,54.79,51.80,53.37,301140350
4-Aug-11,55.63,55.90,53.91,53.91,217851424
3-Aug-11,55.46,56.22,54.61,56.08,183125796
2-Aug-11,56.81,56.13,54.61,55.46,250968788
1-Aug-11,56.83,57.07,56.05,56.68,153207957
29-Jul-11,55.38,56.45,54.86,55.78,158145890
28-Jul-11,55.95,56.71,55.45,55.97,148506092
27-Jul-11,57.23,57.52,56.02,56.08,164830470
26-Jul-11,57.14,57.79,57.10,57.63,119145026
25-Jul-11,55.76,57.14,55.66,56.93,147451094
22-Jul-11,55.47,56.44,55.39,56.19,129181885
21-Jul-11,55.28,55.72,54.84,55.33,131629036
20-Jul-11,56.59,56.61,55.14,55.27,235331712
19-Jul-11,54.00,54.09,53.33,53.84,204786344
18-Jul-11,52.20,53.52,52.18,53.40,143157623
15-Jul-11,51.60,52.14,51.31,52.13,121116338
14-Jul-11,51.57,51.66,50.91,51.11,107633155
13-Jul-11,51.19,51.43,50.91,51.15,97909518
12-Jul-11,50.50,51.10,49.80,50.54,112901691
11-Jul-11,50.91,51.40,50.40,50.57,110713974
8-Jul-11,50.48,51.43,50.31,51.39,122481639
7-Jul-11,50.67,51.14,50.57,51.03,99915319
6-Jul-11,49.85,50.59,49.53,50.25,111156241
5-Jul-11,49.00,49.98,48.93,49.92,88818618
1-Jul-11,47.99,49.07,47.74,49.04,108828209
30-Jun-11,47.81,48.02,47.55,47.95,80807391
29-Jun-11,48.01,48.05,47.41,47.72,88179070
28-Jun-11,47.66,48.10,47.63,47.89,73574907
27-Jun-11,46.80,47.70,46.75,47.43,84989933
24-Jun-11,47.34,47.59,46.44,46.62,109981312
23-Jun-11,45.56,47.38,45.45,47.32,139939254
22-Jun-11,46.45,46.99,46.05,46.09,97645436
21-Jun-11,45.24,46.54,45.03,46.47,123343514
20-Jun-11,45.34,45.39,44.36,45.05,160161274
17-Jun-11,47.00,47.04,45.62,45.75,153872649
16-Jun-11,46.70,46.95,45.48,46.45,127647338
15-Jun-11,47.11,47.19,46.41,46.68,99851885
14-Jun-11,47.14,47.61,47.04,47.49,83641901
13-Jun-11,46.74,46.90,46.44,46.66,82414108
10-Jun-11,47.22,47.38,46.50,46.56,108529400
9-Jun-11,47.61,47.67,47.25,47.36,68841199
8-Jun-11,47.40,47.83,47.24,47.46,83471577
7-Jun-11,48.31,48.32,47.41,47.43,132493060
6-Jun-11,49.42,49.58,48.26,48.29,115484677
3-Jun-11,49.03,49.33,48.86,49.06,78360765
2-Jun-11,49.50,49.71,49.19,49.44,84721112
1-Jun-11,49.84,50.30,49.24,49.36,138670602
31-May-11,48.73,49.69,48.71,49.69,104434134
27-May-11,47.83,48.23,47.76,48.20,50912897
26-May-11,48.00,48.13,47.78,47.86,55673751
25-May-11,47.63,48.37,47.55,48.11,73555433
24-May-11,47.93,47.99,47.33,47.46,80520650
23-May-11,47.14,48.00,47.06,47.77,95627217
20-May-11,48.51,48.71,47.86,47.89,84547708
19-May-11,48.87,48.92,48.38,48.65,65291310
18-May-11,48.07,48.72,48.00,48.55,83693267
17-May-11,47.43,48.02,47.25,48.02,113196657
16-May-11,48.46,48.75,47.51,47.61,112535374
13-May-11,49.38,49.46,48.62,48.64,81547956
12-May-11,49.45,49.59,48.90,49.51,80239593
11-May-11,49.86,50.00,49.32,49.60,84018683
10-May-11,49.84,49.96,49.52,49.92,70521969
9-May-11,49.69,49.89,49.50,49.66,51188151
6-May-11,49.96,50.00,49.46,49.52,70061285
5-May-11,49.77,50.14,49.44,49.54,84065352
4-May-11,49.75,50.26,49.55,49.94,97312229
3-May-11,49.71,49.98,49.37,49.74,78390249
2-May-11,49.96,50.07,49.36,49.47,110678246
29-Apr-11,49.54,50.56,49.52,50.02,251585929
28-Apr-11,49.46,49.96,49.36,49.54,90297123
27-Apr-11,50.32,50.34,49.59,50.02,89052887
26-Apr-11,50.52,50.71,49.91,50.06,84400645
25-Apr-11,50.05,50.54,50.04,50.43,66636290
21-Apr-11,50.71,50.73,49.79,50.10,188449618
20-Apr-11,49.07,49.39,48.79,48.92,175163842
19-Apr-11,47.59,48.28,47.39,48.27,104844243
18-Apr-11,46.59,47.46,45.74,47.41,152474427
15-Apr-11,47.61,47.66,46.69,46.78,113458247
14-Apr-11,47.83,48.00,47.44,47.49,75497401
13-Apr-11,47.86,48.02,47.50,48.02,86608963
12-Apr-11,47.21,47.68,47.17,47.49,106627080
11-Apr-11,47.72,47.95,47.15,47.26,99787618
8-Apr-11,48.56,48.59,47.71,47.87,94383317
7-Apr-11,48.30,48.63,48.00,48.30,93361520
6-Apr-11,48.75,49.13,48.16,48.29,100634681
5-Apr-11,48.14,48.89,48.00,48.41,120740809
4-Apr-11,49.19,49.23,48.34,48.74,115020542
1-Apr-11,50.16,50.23,49.04,49.22,104665400
31-Mar-11,49.48,49.97,49.44,49.79,68592006
30-Mar-11,50.09,50.13,49.63,49.80,82351269
29-Mar-11,49.67,50.14,49.44,50.14,88224955
28-Mar-11,50.45,50.62,50.06,50.06,77337407
25-Mar-11,49.72,50.29,49.57,50.22,112292796
24-Mar-11,48.84,49.43,48.41,49.28,101177720
23-Mar-11,48.47,48.60,47.99,48.46,93248498
22-Mar-11,48.94,48.95,48.45,48.74,81558162
21-Mar-11,48.00,48.53,47.89,48.47,102347560
18-Mar-11,48.16,48.31,47.14,47.24,188302604
17-Mar-11,48.12,48.52,47.24,47.81,164854977
16-Mar-11,48.86,49.00,46.61,47.14,289187626
15-Mar-11,48.87,49.69,48.59,49.35,180262334
14-Mar-11,50.45,50.93,50.19,50.51,109113690
11-Mar-11,49.33,50.33,49.29,50.28,117770016
10-Mar-11,49.87,49.97,49.27,49.52,126972055
9-Mar-11,50.67,50.68,50.09,50.35,113349033
8-Mar-11,50.70,51.06,50.32,50.82,89078955
7-Mar-11,51.63,51.67,50.19,50.77,136530149
4-Mar-11,51.44,51.47,51.11,51.43,113316483
3-Mar-11,51.03,51.40,50.85,51.37,125196764
2-Mar-11,49.99,50.62,49.77,50.30,150647189
1-Mar-11,50.78,50.82,49.67,49.90,114032163
28-Feb-11,50.18,50.72,50.16,50.46,100768479
25-Feb-11,49.32,49.78,49.26,49.74,95004483
24-Feb-11,49.15,49.31,48.34,48.98,124974514
23-Feb-11,48.40,49.23,48.37,48.95,167962942
22-Feb-11,48.88,49.34,48.25,48.37,218135561
18-Feb-11,51.24,51.36,49.93,50.08,204011724
17-Feb-11,51.04,51.47,50.93,51.19,132643504
16-Feb-11,51.54,52.13,51.50,51.88,120288833
15-Feb-11,51.31,51.42,51.08,51.41,71043441
14-Feb-11,50.97,51.35,50.96,51.31,77603491
11-Feb-11,50.68,51.11,50.51,50.98,91892948
10-Feb-11,51.06,51.43,49.71,50.65,232137360
9-Feb-11,50.74,51.29,50.70,51.17,120686090
8-Feb-11,50.53,50.79,50.31,50.74,95259906
7-Feb-11,49.70,50.46,49.66,50.27,121254910
4-Feb-11,49.09,49.53,49.07,49.50,80459575
3-Feb-11,49.11,49.18,48.36,49.06,98449148
2-Feb-11,49.21,49.32,49.08,49.19,64738807
1-Feb-11,48.76,49.38,48.71,49.29,106657943
31-Jan-11,47.97,48.58,47.76,48.47,94311602
28-Jan-11,49.17,49.20,47.65,48.01,148014146
27-Jan-11,49.11,49.24,48.98,49.03,71255961
26-Jan-11,48.99,49.37,48.79,49.12,126716779
25-Jan-11,48.05,48.78,47.80,48.77,136716650
24-Jan-11,46.70,48.21,46.67,48.21,143670548
21-Jan-11,47.68,47.84,46.66,46.67,188599712
20-Jan-11,48.06,48.33,47.16,47.53,191197293
19-Jan-11,49.76,49.80,48.13,48.41,283902199
18-Jan-11,47.07,49.25,46.57,48.66,470246700
14-Jan-11,49.41,49.78,49.21,49.78,77209748
13-Jan-11,49.31,49.52,49.12,49.38,74536182
12-Jan-11,49.04,49.20,48.86,49.20,75644310
11-Jan-11,49.27,49.28,48.50,48.81,111019993
10-Jan-11,48.40,49.03,48.17,48.92,112139482
7-Jan-11,47.71,48.05,47.41,48.02,77982212
6-Jan-11,47.82,47.89,47.56,47.68,75106626
5-Jan-11,47.08,47.76,47.07,47.71,63879193
4-Jan-11,47.49,47.50,46.88,47.33,77337001
3-Jan-11,46.52,47.18,46.41,47.08,111280407
